,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2009-09-14,83.80999755859375,84.56999969482422,83.45999908447266,83.86000061035156,83.86000061035156,3572000,AMZN,61.243687,88.66999816894531,-22.616313934326172,0.0
2009-09-17,90.75,91.19000244140625,89.0,90.44000244140625,90.44000244140625,7872700,AMZN,64.01041,95.22000122070312,-26.429595947265625,0.0
2009-09-24,92.0,92.70999908447266,90.7699966430664,92.11000061035156,92.11000061035156,5075100,AMZN,69.92212,96.01000213623047,-22.187881469726562,0.0
2009-10-01,92.5,92.9000015258789,90.37000274658203,91.04000091552734,91.04000091552734,6645100,AMZN,72.41558,93.44999694824219,-18.624420166015625,0.0
2009-10-08,94.80000305175781,96.72000122070312,94.2300033569336,95.22000122070312,95.22000122070312,9674300,AMZN,71.88524,122.58000183105469,-23.334762573242188,0.0
2009-10-23,111.05000305175781,119.6500015258789,110.62000274658203,118.48999786376953,118.48999786376953,58305800,AMZN,76.95087,132.97000122070312,-41.53913116455078,0.0
2009-10-29,123.9000015258789,124.30000305175781,120.12000274658203,122.58000183105469,122.58000183105469,12821800,AMZN,88.73916,128.99000549316406,-33.840843200683594,0.0
2009-11-10,126.80000305175781,130.61000061035156,126.0,130.14999389648438,130.14999389648438,10529300,AMZN,104.4793,142.25,-25.670692443847656,0.0
2009-11-20,127.76000213623047,129.99000549316406,127.41000366210938,129.66000366210938,129.66000366210938,6652600,AMZN,114.12611,131.3800048828125,-15.533897399902344,0.0
2009-12-17,129.36000061035156,130.0800018310547,126.9000015258789,126.91000366210938,126.91000366210938,8476500,AMZN,113.62005,130.30999755859375,-13.289955139160156,0.0
2009-12-30,138.39999389648438,138.39999389648438,135.27999877929688,136.49000549316406,136.49000549316406,6913200,AMZN,118.532486,121.43000030517578,0.0,17.95751953125
2009-12-31,137.08999633789062,137.27999877929688,134.52000427246094,134.52000427246094,134.52000427246094,4523000,AMZN,119.107666,120.30999755859376,0.0,15.412338256835938
2010-01-12,128.99000549316406,129.82000732421875,126.55000305175781,127.3499984741211,127.3499984741211,9096300,AMZN,114.6207,119.09999847412108,0.0,12.729301452636719
2010-01-20,127.12999725341797,129.1999969482422,125.08000183105469,125.77999877929688,125.77999877929688,9074700,AMZN,109.49346,117.36000061035156,0.0,16.286537170410156
2010-01-28,124.43000030517578,127.19999694824219,122.80000305175781,126.02999877929688,126.02999877929688,27293100,AMZN,104.09427,117.51999664306639,0.0,21.93572998046875
2010-03-08,128.3000030517578,130.85000610351562,127.70999908447266,130.11000061035156,130.11000061035156,5605900,AMZN,106.592545,135.1199951171875,-23.5174560546875,0.0
2010-03-17,132.41000366210938,132.69000244140625,131.22000122070312,131.33999633789062,131.33999633789062,4358800,AMZN,113.52828,140.9600067138672,-17.81171417236328,0.0
2010-03-22,130.1999969482422,130.9600067138672,128.63999938964844,130.47000122070312,130.47000122070312,5383400,AMZN,114.13171,140.16000366210938,-16.338294982910156,0.0
2010-03-25,129.13999938964844,136.91000366210938,128.0399932861328,134.72999572753906,134.72999572753906,16209600,AMZN,113.185745,142.1699981689453,-21.54425048828125,0.0
2010-03-29,135.3699951171875,136.6300048828125,134.3300018310547,135.1199951171875,135.1199951171875,4626900,AMZN,113.78427,144.1999969482422,-21.335723876953125,0.0
2010-04-20,143.8300018310547,144.63999938964844,142.10000610351562,144.1999969482422,144.1999969482422,4311700,AMZN,124.31462,130.4600067138672,0.0,19.8853759765625
2010-04-21,145.1699981689453,149.0,143.52000427246094,146.42999267578125,146.42999267578125,7374400,AMZN,125.14992,133.8699951171875,0.0,21.280075073242188
2010-04-30,141.39999389648438,141.39999389648438,136.91000366210938,137.10000610351562,137.10000610351562,6113500,AMZN,124.49818,122.72000122070314,0.0,12.601829528808594
2010-05-04,135.6199951171875,135.80999755859375,128.3800048828125,129.8300018310547,129.8300018310547,12667800,AMZN,122.20584,124.86000061035155,0.0,7.6241607666015625
2010-05-18,130.13999938964844,131.25,125.51000213623047,126.27999877929688,126.27999877929688,5256900,AMZN,112.15956,117.91000366210939,0.0,14.120437622070312
2010-05-28,126.06999969482422,127.5999984741211,124.01000213623047,125.45999908447266,125.45999908447266,3954800,AMZN,105.58068,122.55000305175781,0.0,19.879318237304688
2010-06-21,126.79000091552734,127.4800033569336,121.41000366210938,122.55000305175781,122.55000305175781,5327700,AMZN,106.6088,123.6500015258789,-15.941200256347656,0.0
2010-06-29,116.26000213623047,116.4800033569336,106.01000213623047,108.61000061035156,108.61000061035156,12866300,AMZN,101.845505,117.43000030517578,-6.764495849609375,0.0
2010-06-30,108.58000183105469,112.68000030517578,108.11000061035156,109.26000213623047,109.26000213623047,9740700,AMZN,99.57022,120.06999969482422,-9.689781188964844,0.0
2010-07-02,110.91999816894531,111.29000091552734,108.55999755859375,109.13999938964844,109.13999938964844,4477100,AMZN,95.190895,118.40000152587892,-13.949104309082031,0.0
2010-07-06,110.6500015258789,112.52999877929688,109.0,110.05999755859375,110.05999755859375,5219300,AMZN,93.65909,117.12999725341797,-16.400909423828125,0.0
2010-07-12,117.80999755859375,119.69999694824219,117.31999969482422,119.51000213623047,119.51000213623047,4783600,AMZN,94.19087,120.06999969482422,-25.319129943847656,0.0
2010-07-13,120.69000244140625,124.87999725341797,120.30000305175781,123.6500015258789,123.6500015258789,7091100,AMZN,95.79451,122.41999816894533,0.0,27.855491638183594
2010-07-23,105.93000030517578,119.27999877929688,105.80000305175781,118.87000274658203,118.87000274658203,42421100,AMZN,100.23018,124.69000244140625,-18.63982391357422,0.0
2010-07-28,117.0,118.19999694824219,116.4000015258789,117.12999725341797,117.12999725341797,5472300,AMZN,96.72425,129.64999389648438,-20.405746459960938,0.0
2010-07-30,115.52999877929688,118.73999786376953,114.51000213623047,117.88999938964844,117.88999938964844,7077500,AMZN,96.39072,127.76000213623048,-21.499282836914062,0.0
2010-08-17,127.33999633789062,129.97999572753906,126.79000091552734,128.86000061035156,128.86000061035156,5044700,AMZN,109.51199,139.13999938964844,-19.348007202148438,0.0
2010-09-01,126.36000061035156,132.60000610351562,126.16999816894531,132.49000549316406,132.49000549316406,7138300,AMZN,107.89368,152.85000610351562,-24.596328735351562,0.0
2010-09-10,140.75,142.60000610351562,140.0399932861328,142.44000244140625,142.44000244140625,5043600,AMZN,117.74872,153.7100067138672,-24.6912841796875,0.0
2010-09-14,144.5,146.6999969482422,143.8300018310547,145.75,145.75,4319400,AMZN,121.62148,160.8699951171875,-24.128517150878906,0.0
2010-09-22,149.83999633789062,152.6999969482422,149.10000610351562,151.8300018310547,151.8300018310547,6612400,AMZN,130.10754,155.1699981689453,-21.722457885742188,0.0
2010-10-11,154.88999938964844,156.6300048828125,152.33999633789062,153.02999877929688,153.02999877929688,4486400,AMZN,139.4422,162.5800018310547,-13.587799072265625,0.0
2010-10-13,156.69000244140625,156.7899932861328,153.85000610351562,155.1699981689453,155.1699981689453,5632800,AMZN,138.87706,168.47000122070312,-16.292938232421875,0.0
2010-10-14,155.16000366210938,156.9499969482422,154.22999572753906,155.52999877929688,155.52999877929688,4024100,AMZN,138.75342,168.92999267578125,-16.776580810546875,0.0
2010-10-19,160.67999267578125,162.8000030517578,157.0,158.6699981689453,158.6699981689453,7525000,AMZN,141.12827,170.27000427246094,-17.541732788085938,0.0
2010-10-21,162.6699981689453,166.1300048828125,161.2899932861328,164.97000122070312,164.97000122070312,13482500,AMZN,142.2713,170.3699951171875,-22.698699951171875,0.0
2010-10-26,167.57000732421875,171.0,167.5,169.9499969482422,169.9499969482422,4689600,AMZN,145.95825,157.77999877929688,0.0,23.991744995117188
2010-11-05,169.35000610351562,171.64999389648438,168.58999633789062,170.77000427246094,170.77000427246094,5212200,AMZN,150.62941,179.49000549316406,-20.140594482421875,0.0
2010-11-15,165.16000366210938,165.35000610351562,158.55999755859375,158.89999389648438,158.89999389648438,9648600,AMZN,152.87164,176.77000427246094,-6.028350830078125,0.0
2010-11-23,168.61000061035156,168.80999755859375,164.6199951171875,168.1999969482422,168.1999969482422,6465300,AMZN,147.2919,175.57000732421875,-20.908096313476562,0.0
2010-12-14,174.27999877929688,175.75999450683594,173.08999633789062,173.94000244140625,173.94000244140625,3685300,AMZN,160.38374,187.4199981689453,-13.556259155273438,0.0
2010-12-30,183.9199981689453,184.5500030517578,182.75,182.75,182.75,1961200,AMZN,166.64679,177.4199981689453,0.0,16.10321044921875
2011-01-05,184.10000610351562,187.4499969482422,184.07000732421875,187.4199981689453,187.4199981689453,3418800,AMZN,167.79105,184.4499969482422,0.0,19.628952026367188
2011-01-12,185.36000061035156,185.3800048828125,183.3000030517578,184.0800018310547,184.0800018310547,2679100,AMZN,169.10422,173.7100067138672,0.0,14.975784301757812
2011-01-21,183.0,183.25,176.83999633789062,177.4199981689453,177.4199981689453,6806200,AMZN,169.9017,189.25,-7.5182952880859375,0.0
2011-01-24,177.9499969482422,178.49000549316406,174.14999389648438,176.85000610351562,176.85000610351562,5600300,AMZN,168.44778,190.4199981689453,-8.4022216796875,0.0
2011-01-25,175.5,176.75,174.27999877929688,176.6999969482422,176.6999969482422,4651000,AMZN,166.6525,189.02999877929688,-10.047500610351562,0.0
2011-01-27,177.47999572753906,185.0,177.30999755859375,184.4499969482422,184.4499969482422,14594400,AMZN,163.91292,187.75999450683594,-20.537078857421875,0.0
2011-02-03,173.5,174.6699981689453,171.9499969482422,173.7100067138672,173.7100067138672,3678900,AMZN,155.62381,177.24000549316406,-18.086196899414062,0.0
2011-02-08,176.66000366210938,183.11000061035156,176.58999633789062,183.05999755859375,183.05999755859375,7794900,AMZN,157.10757,172.02000427246094,0.0,25.952423095703125
2011-02-09,183.14999389648438,186.47000122070312,182.25999450683594,185.3000030517578,185.3000030517578,8312700,AMZN,158.82399,172.7899932861328,0.0,26.47601318359375
2011-02-14,189.25,191.39999389648438,188.35000610351562,190.4199981689453,190.4199981689453,4061300,AMZN,165.37909,166.88999938964844,0.0,25.040908813476562
2011-02-16,189.77000427246094,190.0,186.35000610351562,186.6199951171875,186.6199951171875,4628200,AMZN,169.2997,166.13999938964844,0.0,17.320297241210938
2011-02-23,180.25,181.14999389648438,174.38999938964844,176.67999267578125,176.67999267578125,5482000,AMZN,170.27232,164.6999969482422,0.0,6.4076690673828125
2011-02-25,178.9499969482422,180.75,177.10000610351562,177.24000549316406,177.24000549316406,4191400,AMZN,167.34724,161.82000732421875,0.0,9.89276123046875
2011-03-11,165.5,169.1999969482422,164.1199951171875,168.07000732421875,168.07000732421875,4609900,AMZN,152.20087,180.1300048828125,-15.869140625,0.0
2011-03-17,165.91000366210938,166.3000030517578,160.77999877929688,160.97000122070312,160.97000122070312,6471400,AMZN,148.9324,184.91000366210938,-12.03759765625,0.0
2011-04-04,180.88999938964844,183.61000061035156,180.69000244140625,182.94000244140625,182.94000244140625,4186400,AMZN,159.30965,182.3000030517578,0.0,23.630355834960938
2011-04-06,186.14999389648438,188.27000427246094,181.1199951171875,182.75999450683594,182.75999450683594,5430700,AMZN,163.15929,195.07000732421875,-19.6007080078125,0.0
2011-04-19,178.35000610351562,179.47000122070312,176.60000610351562,178.82000732421875,178.82000732421875,2646000,AMZN,165.32472,204.3800048828125,-13.495285034179688,0.0
2011-04-20,181.6199951171875,185.0,181.58999633789062,183.8699951171875,183.8699951171875,4067500,AMZN,165.10847,206.07000732421875,-18.761520385742188,0.0
2011-04-21,184.55999755859375,185.97000122070312,183.0500030517578,185.88999938964844,185.88999938964844,3348100,AMZN,165.41412,202.55999755859375,-20.475875854492188,0.0
2011-04-25,185.64999389648438,186.35000610351562,183.77000427246094,185.4199981689453,185.4199981689453,3438100,AMZN,166.01907,192.50999450683594,-19.400924682617188,0.0
2011-04-26,186.27000427246094,186.4199981689453,180.74000549316406,182.3000030517578,182.3000030517578,11200000,AMZN,166.52495,194.80999755859375,-15.775054931640625,0.0
2011-05-02,196.57000732421875,203.4199981689453,196.17999267578125,201.19000244140625,201.19000244140625,9398100,AMZN,172.3438,196.22000122070312,0.0,28.846206665039062
2011-05-03,201.0,202.58999633789062,196.69000244140625,198.4499969482422,198.4499969482422,6100000,AMZN,174.54192,193.27000427246094,0.0,23.9080810546875
2011-05-04,198.25,201.86000061035156,195.3699951171875,199.97000122070312,199.97000122070312,6550000,AMZN,176.56857,192.25999450683594,0.0,23.40142822265625
2011-05-11,203.1199951171875,205.5,202.25,204.3800048828125,204.3800048828125,4809000,AMZN,183.9736,193.64999389648438,0.0,20.406402587890625
2011-05-19,198.3300018310547,199.9499969482422,197.5500030517578,198.8000030517578,198.8000030517578,3701200,AMZN,184.00334,186.52999877929688,0.0,14.796661376953125
2011-06-08,187.4499969482422,189.80999755859375,186.32000732421875,188.0500030517578,188.0500030517578,3716600,AMZN,175.30162,204.17999267578125,-12.748382568359375,0.0
2011-06-13,186.80999755859375,189.30999755859375,184.86000061035156,186.2899932861328,186.2899932861328,3868900,AMZN,173.09712,213.19000244140625,-13.19287109375,0.0
2011-06-20,185.9600067138672,188.85000610351562,185.57000732421875,187.72000122070312,187.72000122070312,2831700,AMZN,170.85736,211.22999572753906,-16.862640380859375,0.0
2011-07-12,214.63999938964844,215.64999389648438,211.1199951171875,211.22999572753906,211.22999572753906,3985700,AMZN,197.46867,211.6999969482422,-13.761322021484375,0.0
2011-07-18,212.52999877929688,213.38999938964844,208.2899932861328,211.52999877929688,211.52999877929688,2898100,AMZN,198.7678,193.6999969482422,0.0,12.762191772460938
2011-07-19,213.77000427246094,218.39999389648438,213.77000427246094,218.05999755859375,218.05999755859375,4437200,AMZN,198.9443,205.08999633789062,0.0,19.115692138671875
2011-07-21,216.74000549316406,217.08999633789062,211.07000732421875,213.2100067138672,213.2100067138672,4545300,AMZN,199.7507,198.36000061035156,0.0,13.459304809570312
2011-07-27,224.38999938964844,227.1999969482422,219.6199951171875,222.52000427246094,222.52000427246094,12955600,AMZN,200.64009,195.92999267578125,0.0,21.879913330078125
2011-08-02,220.32000732421875,222.42999267578125,211.3000030517578,211.6999969482422,211.6999969482422,6586700,AMZN,204.00919,193.5500030517578,0.0,7.6908111572265625
2011-08-15,202.05999755859375,205.27999877929688,198.32000732421875,202.9499969482422,202.9499969482422,4785900,AMZN,184.16194,216.17999267578125,-18.788055419921875,0.0
2011-08-17,198.52999877929688,199.60000610351562,193.74000549316406,195.92999267578125,195.92999267578125,3991100,AMZN,183.30795,217.25999450683594,-12.622039794921875,0.0
2011-08-22,182.8300018310547,184.1999969482422,177.10000610351562,177.5399932861328,177.5399932861328,5313700,AMZN,176.30661,219.52999877929688,-1.2333831787109375,0.0
2011-08-29,202.82000732421875,206.6699981689453,202.5500030517578,206.52999877929688,206.52999877929688,4511000,AMZN,176.04828,233.25,-30.481719970703125,0.0
2011-08-30,205.77999877929688,212.49000549316406,204.32000732421875,210.9199981689453,210.9199981689453,5915700,AMZN,178.96729,231.8699951171875,-31.952713012695312,0.0
2011-09-07,218.8000030517578,220.19000244140625,214.22000122070312,219.89999389648438,219.89999389648438,5295800,AMZN,193.8894,229.7100067138672,-26.010589599609375,0.0
2011-09-16,227.57000732421875,240.44000244140625,226.74000549316406,239.3000030517578,239.3000030517578,11753000,AMZN,205.22276,224.74000549316406,0.0,34.077239990234375
2011-09-30,218.19000244140625,223.0,215.2100067138672,216.22999572753906,216.22999572753906,6550300,AMZN,212.08199,234.77999877929688,-4.14801025390625,0.0
2011-10-03,217.00999450683594,221.60000610351562,211.38999938964844,211.97999572753906,211.97999572753906,6624400,AMZN,210.07248,237.61000061035156,-1.9075164794921875,0.0
2011-10-04,209.6199951171875,215.0,200.42999267578125,212.5,212.5,8711600,AMZN,207.29503,227.14999389648438,-5.2049713134765625,0.0
2011-10-07,222.47999572753906,227.89999389648438,218.41000366210938,224.74000549316406,224.74000549316406,6784300,AMZN,203.76344,217.32000732421875,0.0,20.9765625
2011-10-13,237.0,239.67999267578125,235.22999572753906,236.14999389648438,236.14999389648438,4833500,AMZN,212.6974,218.2899932861328,0.0,23.452590942382812
2011-10-20,232.1300048828125,234.74000549316406,229.8000030517578,233.61000061035156,233.61000061035156,4524900,AMZN,224.08653,210.7899932861328,0.0,9.523468017578125
2011-11-07,216.83999633789062,220.1999969482422,214.0,217.0,217.0,3860000,AMZN,198.8972,188.38999938964844,0.0,18.102798461914062
2011-11-09,214.9499969482422,215.6999969482422,210.60000610351562,211.22000122070312,211.22000122070312,4680600,AMZN,200.12257,197.1300048828125,0.0,11.097427368164062
2011-11-11,212.52000427246094,217.8800048828125,210.30999755859375,217.38999938964844,217.38999938964844,5163100,AMZN,200.13501,196.24000549316406,0.0,17.254989624023438
2011-11-15,218.0,220.3300018310547,214.25999450683594,217.8300018310547,217.8300018310547,5739000,AMZN,201.01701,195.32000732421875,0.0,16.81298828125
2011-11-18,205.3300018310547,205.33999633789062,197.11000061035156,197.13999938964844,197.13999938964844,8437500,AMZN,198.34665,189.52000427246094,0.0,-1.2066497802734375
2011-11-30,194.75999450683594,195.3000030517578,188.75,192.2899932861328,192.2899932861328,7717000,AMZN,176.4605,174.35000610351562,0.0,15.829498291015625
2011-12-01,191.85000610351562,198.07000732421875,191.58999633789062,197.1300048828125,197.1300048828125,7327700,AMZN,176.05293,179.02999877929688,0.0,21.077072143554688
2011-12-28,176.38999938964844,176.64999389648438,172.27999877929688,173.88999938964844,173.88999938964844,3659500,AMZN,162.35364,190.92999267578125,-11.536361694335938,0.0
2012-01-10,181.10000610351562,182.39999389648438,177.10000610351562,179.33999633789062,179.33999633789062,3985800,AMZN,161.72884,179.4600067138672,-17.611160278320312,0.0
2012-01-18,181.94000244140625,190.25,181.1199951171875,189.44000244140625,189.44000244140625,7473500,AMZN,163.44655,185.47999572753906,0.0,25.993453979492188
2012-01-23,190.7899932861328,191.72999572753906,185.22999572753906,186.08999633789062,186.08999633789062,4585300,AMZN,168.75406,191.58999633789062,-17.3359375,0.0
2012-02-03,182.8300018310547,187.89999389648438,181.88999938964844,187.67999267578125,187.67999267578125,8120500,AMZN,169.91866,178.52999877929688,0.0,17.761337280273438
2012-02-06,186.27999877929688,186.55999755859375,182.9199981689453,183.13999938964844,183.13999938964844,5310000,AMZN,168.75745,183.8000030517578,-14.382553100585938,0.0
2012-02-08,184.9499969482422,186.49000549316406,182.91000366210938,185.47999572753906,185.47999572753906,5476600,AMZN,167.56822,180.0399932861328,0.0,17.911773681640625
2012-02-13,187.1699981689453,192.5,185.67999267578125,191.58999633789062,191.58999633789062,6071400,AMZN,168.23056,181.08999633789062,0.0,23.35943603515625
2012-02-14,191.0800018310547,193.57000732421875,186.10000610351562,191.3000030517578,191.3000030517578,9527100,AMZN,169.28539,183.77000427246094,0.0,22.014617919921875
2012-02-27,177.5399932861328,179.19000244140625,176.5,178.52999877929688,178.52999877929688,3706200,AMZN,165.02953,185.52000427246094,-13.500473022460938,0.0
2012-03-20,184.8800048828125,194.41000366210938,182.8800048828125,192.3300018310547,192.3300018310547,9165400,AMZN,168.58113,187.97000122070312,0.0,23.748870849609375
2012-03-21,192.5,194.27999877929688,191.25999450683594,191.72999572753906,191.72999572753906,4214400,AMZN,169.65765,190.69000244140625,0.0,22.072341918945312
2012-04-02,198.02000427246094,199.89999389648438,197.0,198.0500030517578,198.0500030517578,6430300,AMZN,184.24052,190.3300018310547,0.0,13.809478759765625
2012-04-24,188.67999267578125,190.6999969482422,186.50999450683594,190.3300018310547,190.3300018310547,3376300,AMZN,174.07706,224.38999938964844,-16.252944946289062,0.0
2012-04-27,224.8300018310547,228.69000244140625,220.22000122070312,226.85000610351562,226.85000610351562,22116900,AMZN,178.84915,213.85000610351562,0.0,48.0008544921875
2012-04-30,223.9499969482422,233.83999633789062,223.0500030517578,231.89999389648438,231.89999389648438,9756900,AMZN,184.1716,218.11000061035156,0.0,47.7283935546875
2012-05-18,219.41000366210938,219.6300048828125,212.80999755859375,213.85000610351562,213.85000610351562,5231700,AMZN,210.27997,216.5,-3.570037841796875,0.0
2012-05-23,214.7100067138672,217.5500030517578,211.17999267578125,217.27999877929688,217.27999877929688,4243800,AMZN,205.65334,214.4499969482422,0.0,11.626663208007812
2012-06-07,219.64999389648438,221.49000549316406,218.11000061035156,218.8000030517578,218.8000030517578,3503900,AMZN,198.31139,221.30999755859375,-20.488616943359375,0.0
2012-06-20,224.50999450683594,224.74000549316406,220.83999633789062,223.02000427246094,223.02000427246094,2444400,AMZN,204.18259,215.36000061035156,0.0,18.837417602539062
2012-07-02,229.3000030517578,229.33999633789062,226.33999633789062,229.32000732421875,229.32000732421875,2330700,AMZN,209.57986,223.0399932861328,0.0,19.740142822265625
2012-07-03,229.13999938964844,229.52999877929688,227.58999633789062,229.52999877929688,229.52999877929688,1331700,AMZN,210.6276,217.0500030517578,0.0,18.90240478515625
2012-07-23,224.72000122070312,226.5800018310547,221.5399932861328,226.00999450683594,226.00999450683594,5515100,AMZN,205.87143,232.44000244140628,-20.138565063476562,0.0
2012-08-02,230.55999755859375,234.33999633789062,228.66000366210938,230.80999755859375,230.80999755859375,3048100,AMZN,214.4926,241.1999969482422,-16.317398071289062,0.0
2012-08-07,234.1300048828125,238.0,233.25,236.55999755859375,236.55999755859375,2058300,AMZN,218.48158,246.11000061035156,-18.078414916992188,0.0
2012-08-16,237.72000122070312,242.82000732421875,236.1999969482422,241.5500030517578,241.5500030517578,4312100,AMZN,221.38269,259.1400146484375,-20.167312622070312,0.0
2012-08-23,242.13999938964844,243.47999572753906,239.02000427246094,241.1999969482422,241.1999969482422,2453900,AMZN,225.77255,261.2699890136719,-15.427444458007812,0.0
2012-09-11,257.6000061035156,257.6000061035156,254.25999450683594,255.6699981689453,255.6699981689453,2524800,AMZN,237.95686,250.60000610351562,0.0,17.713134765625
2012-09-20,260.0299987792969,260.8699951171875,258.0,260.80999755859375,260.80999755859375,2913600,AMZN,245.84589,244.2200012207031,0.0,14.964111328125
2012-09-21,261.739990234375,262.0,256.739990234375,257.4700012207031,257.4700012207031,6059300,AMZN,246.25449,242.3600006103516,0.0,11.21551513671875
2012-09-24,255.22000122070312,255.60000610351562,253.0,254.8000030517578,254.8000030517578,2707900,AMZN,245.9311,244.17999267578125,0.0,8.868896484375
2012-10-04,256.010009765625,261.5199890136719,255.8699951171875,260.4700012207031,260.4700012207031,2700400,AMZN,240.79405,222.9199981689453,0.0,19.675949096679688
2012-10-05,261.20001220703125,261.8999938964844,257.489990234375,258.510009765625,258.510009765625,2806500,AMZN,241.54237,238.24000549316406,0.0,16.967636108398438
2012-10-31,236.32000732421875,238.6999969482422,230.5,232.88999938964844,232.88999938964844,4797600,AMZN,219.7741,238.0299987792969,-13.11590576171875,0.0
2012-11-01,234.22999572753906,234.5500030517578,231.33999633789062,232.13999938964844,232.13999938964844,3905100,AMZN,218.80981,239.88000488281253,-13.330184936523438,0.0
2012-11-02,234.00999450683594,237.39999389648438,232.11000061035156,232.4199981689453,232.4199981689453,3374700,AMZN,218.32219,243.61999511718747,-14.097808837890625,0.0
2012-11-06,235.41000366210938,237.75,234.4499969482422,237.55999755859375,237.55999755859375,2661300,AMZN,218.40788,247.11000061035156,-19.152114868164062,0.0
2012-11-16,221.30999755859375,226.25,218.63999938964844,225.22999572753906,225.22999572753906,4352800,AMZN,212.37897,247.77000427246094,-12.851028442382812,0.0
2012-11-23,239.88999938964844,240.0,236.47999572753906,239.8800048828125,239.8800048828125,1776800,AMZN,215.36415,249.19000244140625,-24.515853881835938,0.0
2012-11-27,243.22000122070312,245.6699981689453,241.5399932861328,243.39999389648438,243.39999389648438,3048500,AMZN,220.18954,260.3999938964844,-23.21044921875,0.0
2012-12-03,252.5399932861328,254.16000366210938,250.0,250.3300018310547,250.3300018310547,2990600,AMZN,230.63876,258.6199951171875,-19.691238403320312,0.0
2012-12-17,249.80999755859375,254.0,249.25999450683594,253.86000061035156,253.86000061035156,2277000,AMZN,238.27704,266.3500061035156,-15.582962036132812,0.0
2012-12-19,261.29998779296875,261.6700134277344,257.67999267578125,257.989990234375,257.989990234375,2300000,AMZN,240.06618,267.94000244140625,-17.923812866210938,0.0
2013-01-09,268.1700134277344,269.5,265.3999938964844,266.3500061035156,266.3500061035156,2265600,AMZN,246.20306,265.5,0.0,20.146942138671875
2013-01-11,265.1000061035156,268.42999267578125,264.1099853515625,267.94000244140625,267.94000244140625,2413300,AMZN,249.81587,259.9800109863281,0.0,18.124130249023438
2013-01-14,268.0,274.260009765625,267.5400085449219,272.7300109863281,272.7300109863281,4275000,AMZN,251.54797,266.8900146484375,0.0,21.182037353515625
2013-01-28,283.7799987792969,284.4800109863281,274.3999938964844,276.0400085449219,276.0400085449219,4321400,AMZN,260.53314,269.75,0.0,15.506866455078125
2013-02-27,259.3999938964844,265.8299865722656,256.8599853515625,263.25,263.25,2908100,AMZN,251.65437,257.2799987792969,0.0,11.595626831054688
2013-03-01,263.2699890136719,266.6000061035156,261.0400085449219,265.739990234375,265.739990234375,2957000,AMZN,250.87779,257.75,0.0,14.862197875976562
2013-03-11,273.42999267578125,273.989990234375,270.3999938964844,271.239990234375,271.239990234375,1904900,AMZN,258.5075,263.32000732421875,0.0,12.73248291015625
2013-03-21,256.1099853515625,257.0,252.67999267578125,253.38999938964844,253.38999938964844,2806400,AMZN,249.49799,272.8699951171875,-3.8920135498046875,0.0
2013-03-25,258.5799865722656,259.42999267578125,254.5,256.0199890136719,256.0199890136719,2513900,AMZN,245.9101,272.3399963378906,-10.109893798828125,0.0
2013-03-26,257.04998779296875,261.4800109863281,256.2799987792969,260.30999755859375,260.30999755859375,2421000,AMZN,245.05836,267.3999938964844,-15.251632690429688,0.0
2013-04-01,266.9800109863281,267.3999938964844,261.010009765625,261.6099853515625,261.6099853515625,2524800,AMZN,246.7851,263.54998779296875,-14.82489013671875,0.0
2013-04-03,262.1199951171875,263.6700134277344,257.75,259.0299987792969,259.0299987792969,2413800,AMZN,248.13521,268.7799987792969,-10.894790649414062,0.0
2013-04-09,258.8500061035156,262.6099853515625,257.0,261.1400146484375,261.1400146484375,2156600,AMZN,246.5268,253.80999755859372,0.0,14.61322021484375
2013-04-11,264.739990234375,270.9700012207031,264.739990234375,269.8500061035156,269.8500061035156,3090500,AMZN,247.64638,252.55000305175784,0.0,22.203628540039062
2013-04-30,249.3699951171875,254.67999267578125,248.55999755859375,253.80999755859375,253.80999755859375,4248800,AMZN,249.11642,268.8599853515625,-4.693572998046875,0.0
2013-05-02,248.94000244140625,252.92999267578125,245.77999877929688,252.5500030517578,252.5500030517578,3936200,AMZN,243.76079,261.79998779296875,-8.789215087890625,0.0
2013-05-06,258.0899963378906,259.5,253.4199981689453,255.72000122070312,255.72000122070312,2347800,AMZN,241.62462,267.2900085449219,-14.095382690429688,0.0
2013-05-07,256.30999755859375,259.739990234375,252.91000366210938,257.7300109863281,257.7300109863281,3133700,AMZN,241.45686,265.5299987792969,-16.273147583007812,0.0
2013-05-09,258.7300109863281,263.54998779296875,256.8800048828125,260.1600036621094,260.1600036621094,2769300,AMZN,242.41624,269.20001220703125,-17.743759155273438,0.0
2013-05-10,260.8800048828125,263.6499938964844,260.2099914550781,263.6300048828125,263.6300048828125,3145300,AMZN,243.52586,266.8800048828125,-20.104141235351562,0.0
2013-05-24,259.8500061035156,261.92999267578125,258.3399963378906,261.739990234375,261.739990234375,1696300,AMZN,252.93953,278.05999755859375,-8.800460815429688,0.0
2013-06-13,271.5,276.79998779296875,270.2900085449219,275.7900085449219,275.7900085449219,2649800,AMZN,259.89874,285.8800048828125,-15.891265869140625,0.0
2013-06-14,275.0,277.07000732421875,273.44000244140625,273.989990234375,273.989990234375,2150800,AMZN,260.5998,290.5899963378906,-13.39019775390625,0.0
2013-07-02,281.0400085449219,286.5799865722656,280.5899963378906,283.7300109863281,283.7300109863281,3238200,AMZN,264.3973,298.94000244140625,-19.33270263671875,0.0
